term,lang,count,files,examples
qualifications,en,1,_OnThePhone.eng.mtf,Yes... as you probably know you lack any proper qualifications
question,en,1,Amanda_TryFindLodge.eng.mtf,"Perhaps this is a weird question, but do you know anyone named Pixie?"
quite,en,1,Amanda_TryFindLodge.eng.mtf,"Yes, that's quite possible"
raining,en,1,Amanda_Arrival.eng.mtf,Always raining
rave,en,1,Amanda_ClubDotGig2.eng.mtf,What's a rave?
raves,en,1,Amanda_ClubDotGig2.eng.mtf,I like it better when they have raves here
Read,en,1,Araki_AfterGhostVisit.eng.mtf,Read an awesome book about functional composition yesterday before going to slee
real,en,1,_OnThePhone.eng.mtf,"They wanted me, real bad!"
recognize,en,1,_DetectFactoryBreakIn.eng.mtf,I recognize the name...
Regnar,sv,1,Amanda_Arrival.eng.mtf,Regnar ju jämt
rejv,sv,1,Amanda_ClubDotGig2.eng.mtf,Jag gillar bättre när de har rejv här
Rejv,sv,1,Amanda_ClubDotGig2.eng.mtf,"Rejv, vad är det?"
Ren,sv,1,Araki_YouAreMemberNow.eng.mtf,"Ren spaghettikod, fattar inte hur vissa personer kan kalla sig programmerare"
resa,sv,1,_OnThePhone.eng.mtf,"Du måste resa en bit, vi står för kostnaden såklart"
resist,en,1,_DetectFactoryBreakIn.eng.mtf,Don't resist
rest,en,1,_OnThePhone.eng.mtf,"Well... breakfast included, probably. You'll have to sort out the rest yourself"
Resten,sv,1,_OnThePhone.eng.mtf,Njae... frukost tror jag. Resten får du ordna med själv
ring,en,1,_DetectFactoryBreakIn.eng.mtf,Doesn't ring a bell
rings,en,1,Araki_AfterGhostVisit.eng.mtf,"Kleisli arrows, if that rings a bell? Kleisli"
ringt,sv,1,_OnThePhone.eng.mtf,Någon som ringt fel typ
roligt,sv,1,_OnThePhone.eng.mtf,Ja men vad roligt
ropes,en,1,_OnThePhone.eng.mtf,He'll show you the ropes and help you get started
rushed,en,1,_OnThePhone.eng.mtf,It all feels a little rushed
räcker,sv,1,Amanda_PyjamasParty.eng.mtf,"Nä, jag har inte så det räcker till dig"
räddat,sv,1,_ManHunt.eng.mtf,"Jag har räddat Ivan, du kan inte komma åt honom"
Rätt,sv,1,Amanda_ClubDotGig2.eng.mtf,Rätt så
råkat,sv,1,Araki_AfterGhostVisit.eng.mtf,Jo men det har jag råkat ut för faktiskt
röka,sv,1,Amanda_ClubDotGig2.eng.mtf,Äh... nu måste jag röka
röra,sv,1,_CakeParty.eng.mtf,"Ja, ursäkta att det blev en sådan röra här Sebastian"
sagt,sv,1,Amanda_TryFindLodge.eng.mtf,Nej har jag ju sagt
saint,en,1,_CakeParty.eng.mtf,"You're a saint, Sebastian!"
sake,en,1,_DetectFactoryBreakIn.eng.mtf,For your own sake
sammankopplat,sv,1,Albert_Ghosts.eng.mtf,Allting är sammankopplat
sammanträffande,sv,1,_OnThePhone.eng.mtf,Ja men vilket trevligt sammanträffande då
samtal,sv,1,_OnThePhone.eng.mtf,"Alltså, jag har ett antal fler samtal som jag måste ta här ikväll"
samtidigt,sv,1,Araki_AfterGhostVisit.eng.mtf,"Men de kan inte övervaka allting samtidigt, som tur är"
saved,en,1,_ManHunt.eng.mtf,"I have saved Ivan, you cannot get to him"
Schh,sv,1,Araki_GamblingTonight.eng.mtf,Schh...
Schhhh,sv,1,_DetectFactoryBreakIn.eng.mtf,Schhhh
Schysst,sv,1,Amanda_PyjamasParty.eng.mtf,Schysst
screaming,en,1,Albert_Ghosts.eng.mtf,Is someone screaming?!
Screw,en,1,Amanda_PyjamasParty.eng.mtf,Screw you then
search,en,1,Araki_CasinoNightIsOver.eng.mtf,Working on my search program
Search,en,1,_DetectFactoryBreakIn.eng.mtf,"Search him, make sure he doesn't have a modifier"
seat,en,1,_InExperimentHall.eng.mtf,I must ask you take a seat in one of the spectator chairs now
seats,en,1,Albert_Ghosts.eng.mtf,"Lucky for us, there are so few seats around here"
Seb,en,1,_OnThePhone.eng.mtf,"Yeah, but I prefer Seb"
Sebastian's,en,1,_OnThePhone.eng.mtf,It is Sebastian's birthday after all
Sebastians,sv,1,_OnThePhone.eng.mtf,Det är ju ändå Sebastians födelsedag
Sebbe,sv,1,_OnThePhone.eng.mtf,"Mm, fast kalla mig Sebbe helst"
security,en,1,Araki_AfterGhostVisit.eng.mtf,The Ministry has extremely high security around the parts of the internet that l
seem,en,1,Araki_AfterGhostVisit.eng.mtf,You seem very calm?
seems,en,1,Araki_AfterGhostVisit.eng.mtf,She seems completely broken!
seg,sv,1,Araki_AfterGhostVisit.eng.mtf,Jag är seg i skallen
Seize,en,1,Araki_YouAreMemberNow.eng.mtf,Seize every opportunity to find out how things really work
selling,en,1,Amanda_CanSellSoda.eng.mtf,"You're selling something, right?"
sent,sv,1,_AfterPyjamas.eng.mtf,"Oj, börjar bli sent nu"
Seriously,en,1,Amanda_PyjamasParty.eng.mtf,Seriously...?!
Seriöst,sv,1,Amanda_PyjamasParty.eng.mtf,Seriöst..?!
Seså,sv,1,_OnThePhone.eng.mtf,Seså
several,en,1,Araki_AfterGhostVisit.eng.mtf,"Oh, there are several ways"
share,en,1,Amanda_PyjamasParty.eng.mtf,"No, I don't have enough to share"
she's,en,1,Amanda_TryFindLodge.eng.mtf,But I think she's working over in the Burrows
She's,en,1,_CakeParty.eng.mtf,"She's a tad hysterical, as you can tell"
Shh,en,1,Araki_GamblingTonight.eng.mtf,Shh...
Shhhhhhhh,en,1,_DetectFactoryBreakIn.eng.mtf,Shhhhhhhh
shimmer,en,1,Araki_AfterGhostVisit.eng.mtf,"Blinking things, like a shimmer around them"
shit,en,1,Amanda_Arrival.eng.mtf,Everything is shit
shitty,en,1,Amanda_Arrival.eng.mtf,What a shitty town this is
Shitty,en,1,Amanda_Arrival.eng.mtf,Shitty weather
shoe,en,1,Amanda_TryFindLodge.eng.mtf,Yes... isn't she the girl working at the shoe store?
shouldn't,en,1,Araki_AfterGhostVisit.eng.mtf,But shouldn't we do something?!
show,en,1,_OnThePhone.eng.mtf,He'll show you the ropes and help you get started
shown,en,1,_OnThePhone.eng.mtf,But we have a position that no one else has shown any interest in
shows,en,1,Araki_YouAreMemberNow.eng.mtf,The ministry shows no mercy
Shut,en,1,_DetectFactoryBreakIn.eng.mtf,"Shut your pie hole, please"
sigh,en,1,Amanda_ClubDotGig2.eng.mtf,*sigh* *
sign,en,1,_OnThePhone.eng.mtf,"But I made him sign, in the end"
sing,en,1,_OnThePhone.eng.mtf,I thought we should sing for you first
Sir,en,1,_InExperimentHall.eng.mtf,"Sir, you need to sit down immediately"
Sit,en,1,_InExperimentHall.eng.mtf,Are you deaf?! Sit down
sitt,sv,1,Araki_AfterGhostVisit.eng.mtf,"Japp, han är på sitt kontor"
Sitt,sv,1,_InExperimentHall.eng.mtf,Hör ni inte vad jag säger! Sitt ner
Sitter,sv,1,Araki_CasinoNightIsOver.eng.mtf,Sitter med mitt sökprogram
sittplatser,sv,1,Albert_Ghosts.eng.mtf,"Det var tur, det finns så dåligt med sittplatser"
situationer,sv,1,Araki_YouAreMemberNow.eng.mtf,Du måste träna dig om du ska klara svåra situationer ute i fält
situations,en,1,Araki_YouAreMemberNow.eng.mtf,You have to practice a lot if you're gonna cope with tricky situations out in th
sjukt,sv,1,_SequenceBreakHeart.eng.mtf,Jag är sjukt 1337
sjunga,sv,1,_OnThePhone.eng.mtf,Jag tänkte att vi kunde sjunga för dig först bara
själva,sv,1,_CakeParty.eng.mtf,Möt mig och Petra i Ministeriets lobby imorgon på morgonen så kan vi gå tillsamm
självklart,sv,1,Araki_CasinoNightIsOver.eng.mtf,"Jo, självklart"
skallen,sv,1,Araki_AfterGhostVisit.eng.mtf,Jag är seg i skallen
skicka,sv,1,_OnThePhone.eng.mtf,Kan du skicka tårtkniven pappa?
skilja,sv,1,_OnThePhone.eng.mtf,Ska du och pappa skilja er?
skimmer,sv,1,Araki_AfterGhostVisit.eng.mtf,"Blinkande saker, som ett skimmer runt sig"
skipped,en,1,Araki_CasinoNightIsOver.eng.mtf,I skipped it
skit,sv,1,Amanda_Arrival.eng.mtf,Allt är skit
skitstad,sv,1,Amanda_Arrival.eng.mtf,Vilken skitstad det är
Skitstövel,sv,1,Amanda_PyjamasParty.eng.mtf,Skitstövel
Skitväder,sv,1,Amanda_Arrival.eng.mtf,Skitväder också
skoaffären,sv,1,Amanda_TryFindLodge.eng.mtf,Ja... är inte det hon tjejen som jobbar på skoaffären?
skrivit,sv,1,Araki_YouAreMemberNow.eng.mtf,Någon jävel som skrivit ett system helt utan funktioner
skull,sv,1,_DetectFactoryBreakIn.eng.mtf,För er egen skull
Skulle,sv,1,Araki_HackerTrial1.eng.mtf,"Skulle du kunna hjälpa mig lite, jag har problem med intagningsprovet..?"
skumt,sv,1,Araki_CasinoNightIsOver.eng.mtf,Det är något riktigt skumt med Longson alltså
Sleeping,en,1,Araki_AfterGhostVisit.eng.mtf,"Sleeping is good, or drinking something sweet"
Slurp-funktionen,sv,1,Araki_AfterGhostVisit.eng.mtf,Slurp-funktionen tar dig ut på internet
Sluta,sv,1,Amanda_TryFindLodge.eng.mtf,Sluta stör är du snäll
sluta,sv,1,_ManHunt.eng.mtf,"Nej, det är du som måste sluta"
small,en,1,_DetectFactoryBreakIn.eng.mtf,"Yes, we're a small crew"
smart,sv,1,Araki_GamblingTonight.eng.mtf,"Äsch, jag kommer inte på något smart att säga till dig!"
smoke,en,1,Amanda_ClubDotGig2.eng.mtf,Ugh... I need to smoke
snabbt,sv,1,_DetectFactoryBreakIn.eng.mtf,Inte så snabbt
snarast,sv,1,_OnThePhone.eng.mtf,Vi behöver svar snarast
snoka,sv,1,Araki_AfterGhostVisit.eng.mtf,Du kanske kan snoka runt där och se om du hittar något
snoop,en,1,Araki_AfterGhostVisit.eng.mtf,You might be able to snoop around there and see if you find anything
SNÄLLA,sv,1,Albert_Ghosts.eng.mtf,"SNÄLLA, GÖR DET!"
so-so,en,1,Araki_CasinoNightIsOver.eng.mtf,Eh... so-so
Soda,sv,1,Amanda_CanSellSoda.eng.mtf,Jag kommer från Wellspring Soda
soda,en,1,Amanda_TryFindLodge.eng.mtf,Do you want to buy a soda?
sofa,en,1,Albert_Ghosts.eng.mtf,Zarah managed to drag a sofa in here for us Zarah
soffa,sv,1,Albert_Ghosts.eng.mtf,Zarah lyckades släpa in en soffa åt oss
Solve,en,1,Araki_YouAreMemberNow.eng.mtf,Solve every problem you come across
Som,sv,1,Araki_CasinoNightIsOver.eng.mtf,Som vi misstänkte
Some,en,1,Araki_YouAreMemberNow.eng.mtf,Some fucker wrote a whole system without any functions
somehow,en,1,_OnThePhone.eng.mtf,"It's a bit unclear actually, somehow"
Someone,en,1,_DetectFactoryBreakIn.eng.mtf,"Someone helped you, surely?"
sometimes,en,1,Araki_AfterGhostVisit.eng.mtf,Yulian says he sometimes can't get out of the internet
Son,en,1,_OnThePhone.eng.mtf,Son
son,en,1,_OnThePhone.eng.mtf,"What is it, son?"
sorry,sv,1,Amanda_PyjamasParty.eng.mtf,"Oj, sorry!"
sort,en,1,_OnThePhone.eng.mtf,"Well... breakfast included, probably. You'll have to sort out the rest yourself"
spaghetti,en,1,Araki_YouAreMemberNow.eng.mtf,"Pure spaghetti code, I don't understand how these people can call themselves pro"
Spaghetti,sv,1,Araki_YouAreMemberNow.eng.mtf,Spaghetti?
Spaghetti,en,1,Araki_YouAreMemberNow.eng.mtf,Spaghetti?
spaghettikod,sv,1,Araki_YouAreMemberNow.eng.mtf,"Ren spaghettikod, fattar inte hur vissa personer kan kalla sig programmerare"
speak,en,1,_DetectFactoryBreakIn.eng.mtf,"Your accomplices, so to speak?"
Speaking,en,1,_OnThePhone.eng.mtf,Speaking...
spectator,en,1,_InExperimentHall.eng.mtf,I must ask you take a seat in one of the spectator chairs now
splendid,en,1,_OnThePhone.eng.mtf,"OK, splendid!"
spännande,sv,1,Araki_AfterGhostVisit.eng.mtf,Låter spännande
spöke,sv,1,Araki_AfterGhostVisit.eng.mtf,Det såg ut som ett spöke
square,en,1,Araki_AfterGhostVisit.eng.mtf,Like ghosts... but square
stad,sv,1,_OnThePhone.eng.mtf,"Jag fick ett jobb, det verkar vara i en annan stad"
stand,en,1,_ManHunt.eng.mtf,You stand no chance against me
starting,en,1,_InExperimentHall.eng.mtf,"We'll be starting momentarily, please sit down"
stay,en,1,_OnThePhone.eng.mtf,Including a stay at a local hotel
stayed,en,1,Araki_AfterGhostVisit.eng.mtf,I've been affected by that when I stayed on the internet too long
sticka,sv,1,Araki_Arrival.eng.mtf,Jag måste sticka
still,en,1,Amanda_CanSellSoda.eng.mtf,"Hi, still not interested"
stoppa,sv,1,_OnThePhone.eng.mtf,"Men låt inte mig stoppa dig, för all del"
stor,sv,1,Araki_AfterGhostVisit.eng.mtf,En stor del av mitt jobb är att hålla oss dolda från Ministeriet
store,en,1,Amanda_TryFindLodge.eng.mtf,Yes... isn't she the girl working at the shoe store?
strax,sv,1,_OnThePhone.eng.mtf,"Ja, alldeles strax"
streck,sv,1,_DetectFactoryBreakIn.eng.mtf,"Bättre att vi drar ett streck över allting, inte sant?"
Strunt,sv,1,Amanda_ClubDotGig1.eng.mtf,Strunt samma
struntade,sv,1,Araki_CasinoNightIsOver.eng.mtf,Jag struntade i det
strålande,sv,1,_OnThePhone.eng.mtf,Ja men strålande!
ställe,sv,1,_OnThePhone.eng.mtf,"Nej, det är inte något stort ställe"
stör,sv,1,Amanda_TryFindLodge.eng.mtf,Sluta stör är du snäll
största,sv,1,Araki_AfterGhostVisit.eng.mtf,Vilket är den största anledningen till att vi inte vet mer om deras organisation
subjected,en,1,_CakeParty.eng.mtf,You'll be subjected to a life-threatening experiment!!!
such,en,1,_CakeParty.eng.mtf,"Yeah, sorry this turned into such a mess, Sebastian"
suck,sv,1,Amanda_ClubDotGig2.eng.mtf,*suck*
Sugar,en,1,Amanda_TryFindLodge.eng.mtf,"Sugar, I don't have time for this right now"
sugen,sv,1,Amanda_CanSellSoda.eng.mtf,"Nej tack, jag är inte sugen"
super,en,1,_OnThePhone.eng.mtf,I'm sure it's super cosy
suppose,en,1,_CakeParty.eng.mtf,"Yes, I suppose it will have to work out..."
surely,en,1,_DetectFactoryBreakIn.eng.mtf,"Someone helped you, surely?"
surroundings,en,1,Araki_YouAreMemberNow.eng.mtf,Try to improve your surroundings
suspected,en,1,Araki_CasinoNightIsOver.eng.mtf,Just like we suspected
svar,sv,1,_OnThePhone.eng.mtf,Vi behöver svar snarast
svara,sv,1,_OnThePhone.eng.mtf,Var nu så god och svara i telefon
Svårt,sv,1,Amanda_CanSellSoda.eng.mtf,Svårt att fatta?
sweet,sv,1,Araki_GamblingTonight.eng.mtf,"Ååå, jag önskar att jag kunde komma in där med en modifierare, hade varit så swe"
Synd,sv,1,Amanda_TryFindLodge.eng.mtf,Synd...
system,en,1,Araki_YouAreMemberNow.eng.mtf,Some fucker wrote a whole system without any functions
systems,en,1,Araki_AfterGhostVisit.eng.mtf,The Ministry has extremely high security around the parts of the internet that l
säker,sv,1,_DetectFactoryBreakIn.eng.mtf,"Det kan vara någon mer också, jag är inte riktigt säker"
säkerhet,sv,1,Araki_AfterGhostVisit.eng.mtf,Ministeriet har extremt hög säkerhet kring de delar av internet som leder in i d
säkert,sv,1,_OnThePhone.eng.mtf,Det är säkert jättetrevligt tror jag
säljare,sv,1,_OnThePhone.eng.mtf,"Just det, jag glömde säga att vi har en säljare på plats i staden"
säljer,sv,1,Amanda_CanSellSoda.eng.mtf,Du säljer något väl?
säng,sv,1,Albert_Ghosts.eng.mtf,Har du en säng med dig?
särskild,sv,1,_OnThePhone.eng.mtf,"Äsch, ingen särskild"
Sätt,sv,1,_OnThePhone.eng.mtf,Sätt på den genast!
sådan,sv,1,_CakeParty.eng.mtf,"Ja, ursäkta att det blev en sådan röra här Sebastian"
såg,sv,1,Araki_AfterGhostVisit.eng.mtf,Det såg ut som ett spöke
sökprogram,sv,1,Araki_CasinoNightIsOver.eng.mtf,Sitter med mitt sökprogram
sökt,sv,1,_OnThePhone.eng.mtf,Du hade sökt ett jobb här hos oss
sött,sv,1,Araki_AfterGhostVisit.eng.mtf,"Att sova är bra, eller att dricka något sött"
tad,en,1,_CakeParty.eng.mtf,"She's a tad hysterical, as you can tell"
takes,en,1,Araki_AfterGhostVisit.eng.mtf,The Slurp() function takes you out to the internet Slurp()
Talar,sv,1,_OnThePhone.eng.mtf,Talar jag med Sebastian?
talat,sv,1,_OnThePhone.eng.mtf,Jag vet ärligt talat inte mycket om staden
talked,en,1,Araki_AfterGhostVisit.eng.mtf,Have you talked to Pixie after what happened with Ivan?
tar,sv,1,Araki_AfterGhostVisit.eng.mtf,Slurp-funktionen tar dig ut på internet
terms,en,1,_OnThePhone.eng.mtf,And then he told me that he wouldn't accept the terms of the agreement!
test,sv,1,Araki_CasinoNightIsOver.eng.mtf,"OK, det måste du test"
testa,sv,1,Araki_AfterGhostVisit.eng.mtf,Jag måste testa det här!
tests,sv,1,_OnThePhone.eng.mtf,Chapter 3 (tests)
tests,en,1,_OnThePhone.eng.mtf,Chapter 3 (tests)
Thank,en,1,Araki_HackerTrial1.eng.mtf,"Thank you very much, I look forward to it"
that'd,en,1,_CakeParty.eng.mtf,"Yes, I think that'd be best"
THE,sv,1,_OnThePhone.eng.mtf,PLAY GAME FROM THE BEGINNING
THE,en,1,_OnThePhone.eng.mtf,PLAY GAME FROM THE BEGINNING
there's,en,1,_DetectFactoryBreakIn.eng.mtf,"Well, there's Yulian... Araki"
They'll,en,1,_DetectFactoryBreakIn.eng.mtf,They'll just make a mess of things
though,en,1,_OnThePhone.eng.mtf,It's not here in the city though
Thought,en,1,Araki_CasinoNightIsOver.eng.mtf,"Thought so, it's the best thing there is"
thought,en,1,_OnThePhone.eng.mtf,I thought we should sing for you first
thousand,en,1,_CakeParty.eng.mtf,"We've been over this a thousand times by now, you know exactly how dangerous it "
three,en,1,_OnThePhone.eng.mtf,"Soda salesman, three months probationary employment"
tiden,sv,1,_CakeParty.eng.mtf,"OK, jag kommer hit vid 10-tiden"
tillräcklig,sv,1,_ManHunt.eng.mtf,Du har ställt till med tillräcklig oreda här nu
tillsammans,sv,1,_CakeParty.eng.mtf,Möt mig och Petra i Ministeriets lobby imorgon på morgonen så kan vi gå tillsamm
times,en,1,_CakeParty.eng.mtf,"We've been over this a thousand times by now, you know exactly how dangerous it "
tip,en,1,Araki_AfterGhostVisit.eng.mtf,"OK, good tip"
tired,en,1,Araki_AfterGhostVisit.eng.mtf,"Couldn't put it down, so I'm a bit tired today"
Titta,sv,1,_VisionaryDream.eng.mtf,Titta på det här
tjejen,sv,1,Amanda_TryFindLodge.eng.mtf,Ja... är inte det hon tjejen som jobbar på skoaffären?
Tjena,sv,1,Araki_AfterGhostVisit.eng.mtf,Tjena
Tjenare,sv,1,Amanda_PyjamasParty.eng.mtf,Tjenare
tjänst,sv,1,_OnThePhone.eng.mtf,Men vi har en ledig tjänst som ingen annan har visat intresse för
together,en,1,_CakeParty.eng.mtf,Meet me and Petra in the Ministry lobby tomorrow morning and we'll go in togethe
ToHere,sv,1,_InExperimentHall.eng.mtf,ToHere
ToHere,en,1,_InExperimentHall.eng.mtf,ToHere
tom,sv,1,Amanda_PyjamasParty.eng.mtf,"Vad i helvete, den här är ju tom!"
Tomorrow,en,1,_OnThePhone.eng.mtf,Tomorrow!
tonight,en,1,_OnThePhone.eng.mtf,"I mean, I have a bunch more calls to make tonight"
tonight's,en,1,Araki_GamblingTonight.eng.mtf,Do you have any advice for tonight's assignment?
Too,en,1,Amanda_TryFindLodge.eng.mtf,Too bad...
took,en,1,_DetectFactoryBreakIn.eng.mtf,I took the minecart
tough,en,1,Araki_YouAreMemberNow.eng.mtf,Wow... sounds tough!
translucent,en,1,Araki_AfterGhostVisit.eng.mtf,A bit translucent almost
tre,sv,1,_OnThePhone.eng.mtf,"Försäljare av läsk, tre månaders provanställning"
trevligt,sv,1,_OnThePhone.eng.mtf,Ja men vilket trevligt sammanträffande då
trial,en,1,Araki_HackerTrial1.eng.mtf,"Could you help me out a little, I'm having some trouble with the trial...?"
tricky,en,1,Araki_YouAreMemberNow.eng.mtf,You have to practice a lot if you're gonna cope with tricky situations out in th
trifled,en,1,Araki_AfterGhostVisit.eng.mtf,Corruption is not to be trifled with
trivas,sv,1,_OnThePhone.eng.mtf,Vi hoppas att du kommer att trivas i Wellspring-familjen!
Tror,sv,1,Araki_CasinoNightIsOver.eng.mtf,Tror att det kan bli riktigt användbart för att utforska internet
trouble,en,1,Araki_HackerTrial1.eng.mtf,"Could you help me out a little, I'm having some trouble with the trial...?"
Try,en,1,Araki_YouAreMemberNow.eng.mtf,Try to improve your surroundings
trying,en,1,_OnThePhone.eng.mtf,I'm just trying to help you understand the magnitude of what I achieved today!
träffade,sv,1,_DetectFactoryBreakIn.eng.mtf,Jag träffade just på den här unge mannen här inne
träffar,sv,1,Araki_YouAreMemberNow.eng.mtf,Lös varje problem som du träffar på
träffat,sv,1,_DetectFactoryBreakIn.eng.mtf,Men jag har aldrig träffat karln!
träffats,sv,1,Amanda_TryFindLodge.eng.mtf,Har vi träffats?
träna,sv,1,Araki_YouAreMemberNow.eng.mtf,Du måste träna dig om du ska klara svåra situationer ute i fält
trött,sv,1,Araki_AfterGhostVisit.eng.mtf,"Kunde inte lägga ner den, så jag är lite trött idag"
Tufft,sv,1,Amanda_ClubDotGig2.eng.mtf,Tufft
Turn,en,1,_OnThePhone.eng.mtf,Turn that thing on!
turned,en,1,_CakeParty.eng.mtf,"Yeah, sorry this turned into such a mess, Sebastian"
tusan,sv,1,_DetectFactoryBreakIn.eng.mtf,"Chefen? Ja för tusan, han är cool"
tusen,sv,1,_CakeParty.eng.mtf,"Vi har gått igenom det här tusen gånger nu, du vet lika väl som jag hur farligt "
TV,sv,1,_OnThePhone.eng.mtf,Nej nu ska jag kolla på TV hörrni
TV,en,1,_OnThePhone.eng.mtf,"OK guys, I'm gonna watch some TV"
tvingade,sv,1,_OnThePhone.eng.mtf,"Men jag tvingade honom att göra det, såklart"
two,en,1,_OnThePhone.eng.mtf,You two don't talk anymore
Tycker,sv,1,Amanda_ClubDotGig2.eng.mtf,Tycker du?
tyvärr,sv,1,Amanda_PyjamasParty.eng.mtf,"Nej, tyvärr"
tänka,sv,1,_OnThePhone.eng.mtf,Får jag tänka på saken över natten
Tänkte,sv,1,Araki_CasinoNightIsOver.eng.mtf,"Tänkte väl det, det är det bästa som finns"
tårta,sv,1,_OnThePhone.eng.mtf,Det var god tårta
tårtan,sv,1,_OnThePhone.eng.mtf,"Ja, ska vi börja med tårtan snart?"
tårtkniven,sv,1,_OnThePhone.eng.mtf,Kan du skicka tårtkniven pappa?
