term,lang,count,files,examples
klampa,sv,1,BreakInPetra.eng.mtf,Du verkar jättetrevlig men måste du klampa in i min lägenhet utan att fråga?
klart,sv,1,DancingBeauty.eng.mtf,"Kom igen, klart du ska komma"
klass,sv,1,Babcia_CanSellSoda.eng.mtf,Men mitt bästa tips till dig är att du skaffar dig lite mer stil och klass
klen,sv,1,Babcia_DoorProblems.eng.mtf,Du ser lite klen ut
kläm,sv,1,DancingBeauty.eng.mtf,"Äsch, kläm fram det nu"
knappt,sv,1,Bouncer_AfterStalking.eng.mtf,Jag vet knappt något om ministeriet
knew,en,1,Bob_TryFindLodge.eng.mtf,"Yes, so I thought that perhaps you knew where I can find her?"
Know,en,1,Babcia_Arrival.eng.mtf,Know of any good bars?
knows,en,1,Babcia_AfterStalking.eng.mtf,"So much bureaucracy, paperwork and licenses and God knows what"
koger,sv,1,Dorian_Arrival.eng.mtf,Jag tycker mig se hur ditt koger fylls av amors pilar
kollar,sv,1,BreakInPetra.eng.mtf,"Ursäkta, jag går bara runt och kollar"
kommunhuset,sv,1,CityHallGuard_Arrival.eng.mtf,Det här är kommunhuset
kompis,sv,1,Bob_TryFindLodge.eng.mtf,Du jag tänkte på en sak... min kompis letar efter en person
kompisar,sv,1,DancingBeauty.eng.mtf,Då får du träffa mina kompisar
konst,sv,1,Dorian_Arrival.eng.mtf,Inget är viktigare än min konst
konstnär,sv,1,DancingBeauty.eng.mtf,Jag är konstnär
kontroller,sv,1,Babcia_AfterStalking.eng.mtf,Olika kontroller hit och dit... tillstånd och intyg och gud vet vad
kontrollera,sv,1,Babcia_AfterStalking.eng.mtf,De gillar väl känslan av att kontrollera oss vanliga hederliga människor
kornet,sv,1,Bernd_CanSellSoda.eng.mtf,Schh... jag har en fågel på kornet här nu
Kostar,sv,1,CasinoGuard1_Arrival.eng.mtf,Kostar det något att gå in?
kostar,sv,1,CasinoGuard1_CasinoNightIsOver.eng.mtf,Vad kostar det ikväll?
kostym,sv,1,Bower_AfterStalking.eng.mtf,Snygg kostym
kraft,sv,1,Dorian_AfterStalking.eng.mtf,Kärlekens kraft är stark!
kragen,sv,1,Babcia_CanSellSoda.eng.mtf,"Ta dig i kragen, unge man"
kraschar,sv,1,Dorian_AfterStalking.eng.mtf,Liksom månen som sakta kraschar dras mot jorden
kreditkort,sv,1,Babcia_Arrival.eng.mtf,Ni har väl kreditkort?
Kreditkort,sv,1,Chuck_Arrival.eng.mtf,Kreditkort?
krita,sv,1,CasinoBartender_Arrival.eng.mtf,"Snälla, kan jag inte få köpa den på krita?"
kronor,sv,1,Babcia_Arrival.eng.mtf,Det blir 499 kronor
kronor,en,1,Babcia_Arrival.eng.mtf,That'll be 499 kronor
kroppen,sv,1,Bouncer_YouAreMemberNow.eng.mtf,"Vet inte, jag har en konstig krypande känsla i kroppen"
krypande,sv,1,Bouncer_YouAreMemberNow.eng.mtf,"Vet inte, jag har en konstig krypande känsla i kroppen"
krävs,sv,1,Dorian_AfterStalking.eng.mtf,Du har vad som krävs - sätt igång!
Kul,sv,1,Bouncer_YouAreMemberNow.eng.mtf,Kul för dig
kvinna,sv,1,Babcia_CanSellSoda.eng.mtf,Var det något viktigt eller ville du bara störa en hårt arbetande kvinna?
kvinnonamn,sv,1,Babcia_Arrival.eng.mtf,Det är någon som har ett kvinnonamn...
kvällen,sv,1,Chuck_Arrival.eng.mtf,Kom förbi på kvällen
känd,sv,1,DancingBeauty.eng.mtf,Det är ju jävligt svårt att försörja sig på måleriet innan man är känd
Känns,sv,1,Babcia_DoorFixed.eng.mtf,Känns ju tryggt...
känns,sv,1,Bouncer_YouAreMemberNow.eng.mtf,Jag vet hur det känns
känsla,sv,1,Bouncer_YouAreMemberNow.eng.mtf,"Vet inte, jag har en konstig krypande känsla i kroppen"
känslan,sv,1,Babcia_AfterStalking.eng.mtf,De gillar väl känslan av att kontrollera oss vanliga hederliga människor
kärlek,sv,1,Dorian_Arrival.eng.mtf,Kan du mycket om kärlek?
Kärleken,sv,1,Dorian_CakeParty.eng.mtf,Kärleken alltså
Kärlekens,sv,1,Dorian_AfterStalking.eng.mtf,Kärlekens kraft är stark!
Kärleksbekymmer,sv,1,Dorian_AfterStalking.eng.mtf,Kärleksbekymmer?
kärleksdikter,sv,1,Dorian_Arrival.eng.mtf,Jag har funderat lite på det här med kärleksdikter
köpte,sv,1,Babcia_AfterStalking.eng.mtf,Vi köpte det i början på 80-talet
large,en,1,Babcia_Arrival.eng.mtf,"Past the large staircase, then take a left in the dining hall"
lately,en,1,Bernd_CanSellSoda.eng.mtf,Seen any nice birds lately?
lead,en,1,Babcia_AfterStalking.eng.mtf,I think it'd be best if you follow my lead in that
learn,en,1,Bouncer_AfterStalking.eng.mtf,Do you know where I can learn about programming?
least,en,1,Bob_TryFindLodge.eng.mtf,"I think so, at least"
leaving,en,1,CasinoGuard1_Arrival.eng.mtf,"Yeah, I was just leaving"
Lemme,en,1,Bower_CanSellSoda.eng.mtf,Lemme check...
let's,en,1,CasinoBartender_Arrival.eng.mtf,"Right, let's see where I put my card..."
Let's,en,1,Dorian_Arrival.eng.mtf,Let's meet up later?
leta,sv,1,Babcia_Arrival.eng.mtf,Jag får nog ta och gå och leta rätt på det...
letade,sv,1,Dorian_AfterStalking.eng.mtf,Hon blev sur när jag letade upp hennes jobb
levande,sv,1,Bernd_FirstDay.eng.mtf,Slitet och levande på ett alldeles unikt sätt
licenses,en,1,Babcia_AfterStalking.eng.mtf,"So much bureaucracy, paperwork and licenses and God knows what"
Life's,en,1,Babcia_CanSellSoda.eng.mtf,Life's hard
light,en,1,Bower_CanSellSoda.eng.mtf,Excuse me – do you have a light?
lighter,en,1,Bower_CanSellSoda.eng.mtf,A lighter? Or matches
lighthouse,en,1,Dorian_CakeParty.eng.mtf,Where's my lighthouse in the night?
LIGHTHOUSE,en,1,Dorian_CakeParty.eng.mtf,WHERE'S MY LIGHTHOUSE?!
likewise,en,1,DancingBeauty.eng.mtf,"Yeah, likewise!"
likheten,sv,1,Babcia_CanSellSoda.eng.mtf,Jag förstår inte likheten
liknar,sv,1,Dorian_YouAreMemberNow.eng.mtf,Har du tänkt på hur datorprograms skönhet liknar hur vi ser på människor?
Liksom,sv,1,Dorian_AfterStalking.eng.mtf,Liksom månen som sakta kraschar dras mot jorden
lira,sv,1,DancingBeauty.eng.mtf,Det är en jättebra DJ som ska lira
listening,en,1,Babcia_AfterGhostVisit.eng.mtf,I'm listening
lives,en,1,CityHallGuard_Arrival.eng.mtf,Who lives here?
livet,sv,1,Dorian_YouAreMemberNow.eng.mtf,Meningen med livet?
lobby,en,1,Bernd_Arrival.eng.mtf,Why don't you talk to Mrs Babcia down in the lobby?
local,en,1,Babcia_Arrival.eng.mtf,"I guess people drink at the local bars, same as they've always been"
located,en,1,Babcia_Arrival.eng.mtf,And it's located... where?
locked,en,1,Babcia_DoorFixed.eng.mtf,I seem to have locked myself out of my room...
locksmith,en,1,Babcia_DoorFixed.eng.mtf,I'll call a locksmith to come deal with that
long,en,1,Babcia_AfterGhostVisit.eng.mtf,How long have you been the owner of this hotel?
looks,en,1,Babcia_DoorProblems.eng.mtf,"Excuse me, but my room looks kinda like a bathroom"
lord,en,1,Babcia_FirstDay.eng.mtf,Oh my lord
lots,en,1,DancingBeauty.eng.mtf,Like lots of booze
lov,sv,1,Babcia_CanSellSoda.eng.mtf,"Nej, vi fick lov att sluta bevattna dem"
LOVA,sv,1,Babcia_CanSellSoda.eng.mtf,LOVA?!
lova,sv,1,CasinoGuard1_Arrival.eng.mtf,"Ja här kommer du inte ha en tråkig sekund, det vill jag lova!"
lovande,sv,1,Bob_WellspringContact.eng.mtf,"OK, det låter ju lovande!"
lovar,sv,1,Bernd_CanSellSoda.eng.mtf,"Nej men den är jättegod, jag lovar"
Love,en,1,Dorian_AfterStalking.eng.mtf,Love is a powerful force!
Lovely,en,1,Bernd_FirstDay.eng.mtf,Lovely weather today
loves,en,1,Dorian_CakeParty.eng.mtf,She really loves him
Lugn,sv,1,Babcia_Arrival.eng.mtf,Lugn i stormen! En sekund
lugn,sv,1,CityHallGuard_Arrival.eng.mtf,Men ni kan vara lugn i förvissningen om att han utför mycket viktiga ärenden
lugna,sv,1,Dorian_CakeParty.eng.mtf,Nu får du fan lugna ner dig Dorian
luktar,sv,1,Bob_Arrival.eng.mtf,"Eh, du luktar lite"
lycka,sv,1,Babcia_CanSellSoda.eng.mtf,Den kommer att få dina smaklökar att skina av lycka
lyckas,sv,1,Babcia_CanSellSoda.eng.mtf,"Grrrrhh, hur ska jag lyckas med det här jobbet..?"
lyftkranarna,sv,1,Bernd_FirstDay.eng.mtf,Jag gillar lyftkranarna där
lyssnar,sv,1,Babcia_AfterGhostVisit.eng.mtf,Jag lyssnar på dig
lämnar,sv,1,Babcia_AfterGhostVisit.eng.mtf,Vi lämnar inte ut namnet på våra gäster
längtan,sv,1,Dorian_Arrival.eng.mtf,Min mörka själ är fylld av längtan efter kärlekens dofter
lära,sv,1,Bouncer_AfterStalking.eng.mtf,Vet du var jag kan lära mig att programmera?
läskburkarna,sv,1,Bob_CanSellSoda.eng.mtf,"Jag driver mest runt, försöker att sälja de här dumma läskburkarna"
läsken,sv,1,DancingBeauty.eng.mtf,Ja det är ju inte den godaste läsken...
läskförsäljare,sv,1,Bernd_FirstDay.eng.mtf,Jag är läskförsäljare men har inte börjat jobba än
låda,sv,1,Babcia_AfterStalking.eng.mtf,Någon slags galning som gillar att hålla låda
låna,sv,1,Babcia_CanSellSoda.eng.mtf,Vi har ingen som du kan låna
låser,sv,1,Babcia_AfterGhostVisit.eng.mtf,Ni låser dörrarna på hotellet ordentligt under natten väl?
låssmed,sv,1,Babcia_DoorFixed.eng.mtf,Jag ringer en låssmed sen som får komma och ordna med det där
låst,sv,1,Babcia_DoorFixed.eng.mtf,Jag verkar ha låst ute mig från mitt rum...
Låt,sv,1,Babcia_Arrival.eng.mtf,Låt mig kolla i datorn...
låta,sv,1,Bob_TryFindLodge.eng.mtf,"Hörru, nu får du låta mig vara lite i fred"
machines,en,1,CasinoGuard1_Arrival.eng.mtf,We've got more slot machines than you can count
making,en,1,DancingBeauty.eng.mtf,"It's damn hard making a living painting, before you make it big"
malm,sv,1,DancingBeauty.eng.mtf,"Ja, de bryter malm där typ"
Man,sv,1,Bower_AfterStalking.eng.mtf,Man brukar säga tack
many,en,1,Bernd_FirstDay.eng.mtf,"Oh, there are so many lovely things here"
Margarita,en,1,CasinoBartender_Arrival.eng.mtf,Margarita... what a lovely name for a cocktail
Margaritas,en,1,CasinoBartender_Arrival.eng.mtf,"Oh, and Margaritas and all that jazz"
Martini,sv,1,CasinoBartender_Arrival.eng.mtf,"Dry Martini, Bloody Mary..."
martini,sv,1,CasinoBartender_Arrival.eng.mtf,En dry martini tack
Martini,en,1,CasinoBartender_Arrival.eng.mtf,"A Dry Martini, please"
Martinis,en,1,CasinoBartender_Arrival.eng.mtf,"Dry Martinis, Bloody Marys..."
Mary,en,1,CasinoBartender_Arrival.eng.mtf,I feel like a Bloody Mary
Marys,en,1,CasinoBartender_Arrival.eng.mtf,"Dry Martinis, Bloody Marys..."
massor,sv,1,Bernd_FirstDay.eng.mtf,Det är en stor fest i Tyskland där man dricker massor med öl
matches,en,1,Bower_CanSellSoda.eng.mtf,A lighter? Or matches
mayor's,en,1,CityHallGuard_Arrival.eng.mtf,This is the mayor's residence
ME,en,1,Babcia_CanSellSoda.eng.mtf,PROMISE ME!
means,en,1,Babcia_AfterStalking.eng.mtf,No means no
medan,sv,1,BustedAtLongsons.eng.mtf,Stanna där du är medan jag ringer polisen
medicine,en,1,Babcia_CanSellSoda.eng.mtf,That's always the best medicine for a bad mood
medicinen,sv,1,Babcia_CanSellSoda.eng.mtf,Det är alltid den bästa medicinen mot dåligt humör
meeting,en,1,DancingBeauty.eng.mtf,"I gotta head home, but it was really nice meeting you"
men,en,1,Dorian_CakeParty.eng.mtf,But it can make the strongest of men weak
menar,sv,1,Dorian_Arrival.eng.mtf,Hur menar du?
Meningen,sv,1,Dorian_YouAreMemberNow.eng.mtf,Meningen med livet?
mentioned,en,1,Babcia_FirstDay.eng.mtf,"You mentioned a man, earlier?"
mesta,sv,1,CasinoBartender_Arrival.eng.mtf,Det mesta
Mhmm,en,1,Dorian_CakeParty.eng.mtf,"Mhmm, seems like it"
might,en,1,Dorian_Arrival.eng.mtf,You think it might be a good idea?
MIN,sv,1,Dorian_CakeParty.eng.mtf,VAR ÄR MIN FYR?!
Mind,en,1,Babcia_CanSellSoda.eng.mtf,Mind your own business and I'll mind mine
minderåriga,sv,1,Bouncer_Arrival.eng.mtf,Jag får inte släppa in minderåriga
mini-bar,en,1,Babcia_DoorProblems.eng.mtf,I recommend a dash of fortifying spirits from the mini-bar later
minibaren,sv,1,Babcia_DoorProblems.eng.mtf,Ta något stärkande i minibaren sen bara
mining,en,1,DancingBeauty.eng.mtf,"Yeah, an ore mining op or somethin'"
ministries,en,1,Babcia_AfterStalking.eng.mtf,Can anyone go and visit these computer ministries?
minns,sv,1,Babcia_Arrival.eng.mtf,"Jag minns inte, jag är ändå för gammal för sånt där"
Minns,sv,1,Bob_TryFindLodge.eng.mtf,Minns inte riktigt...
Minors,en,1,Bouncer_Arrival.eng.mtf,Minors aren't allowed inside
minors,en,1,Bouncer_Arrival.eng.mtf,No minors!
misplaced,en,1,Chuck_Arrival.eng.mtf,"Oh, I seem to have misplaced it"
misstagit,sv,1,Babcia_Ghosts.eng.mtf,"Nej, ni måste ha misstagit mig för någon annan!"
misstänker,sv,1,Babcia_AfterGhostVisit.eng.mtf,Jag misstänker att någon bröt sig in på mitt rum när jag sov
mist,en,1,Dorian_CakeParty.eng.mtf,"Oh, this mist"
mix,en,1,DancingBeauty.eng.mtf,"...but I think it can be tasty, if you mix it with something! ……"
mixed,en,1,Babcia_Ghosts.eng.mtf,"No, I think you've got me mixed up with someone else"
Mmm,en,1,DancingBeauty.eng.mtf,Mmm...
Mmmm,sv,1,DancingBeauty.eng.mtf,Mmmm lite
modifierare,sv,1,CasinoGuard2_Arrival.eng.mtf,"Först och främst vapen, modifierare och droger"
Modifierare,sv,1,CasinoGuard2_Arrival.eng.mtf,Modifierare?
modifiers,en,1,CasinoGuard2_Arrival.eng.mtf,"Primarily weapons, modifiers and drugs"
Modifiers,en,1,CasinoGuard2_Arrival.eng.mtf,Modifiers?
moln,sv,1,Bob_Arrival.eng.mtf,Du har liksom ett moln av flugor runt dig
money,en,1,CasinoGuard1_Arrival.eng.mtf,"Good, I don't have much money"
months,en,1,Bernd_FirstDay.eng.mtf,I'm on extended leave from work to focus on my photography for a few months
mood,en,1,Babcia_CanSellSoda.eng.mtf,That's always the best medicine for a bad mood
moon,en,1,Dorian_AfterStalking.eng.mtf,"Like the moon, inexorably drawn to earth"
Most,en,1,DancingBeauty.eng.mtf,Most people seem to think it's pretty gross...
most,en,1,Dorian_YouAreMemberNow.eng.mtf,"Those are the people we find the most beautiful, wouldn't you say?"
Mostly,en,1,Bob_WellspringContact.eng.mtf,Mostly hand around
move,en,1,Bob_TryFindLodge.eng.mtf,"Yeah... I guess I should get a move on, thanks for the help anyway"
moves,sv,1,DancingBeauty.eng.mtf,Kan du inte visa några moves? Hahaha
moves,en,1,DancingBeauty.eng.mtf,Show me your moves! Hahaha
Mr,en,1,CityHallGuard_Arrival.eng.mtf,Mr Longson? Longson
Mrs,en,1,Bernd_Arrival.eng.mtf,Why don't you talk to Mrs Babcia down in the lobby?
musik,sv,1,Bob_ClubDotGig1.eng.mtf,Ja! Jag älskar deras musik
musiken,sv,1,Babcia_CanSellSoda.eng.mtf,"Å, jag tror jag blir galen på den här musiken"
MY,en,1,Dorian_CakeParty.eng.mtf,WHERE'S MY LIGHTHOUSE?!
Mycket,sv,1,Bouncer_Arrival.eng.mtf,Mycket folk ikväll?
män,sv,1,Dorian_CakeParty.eng.mtf,Men den kan få den största av män att vackla
människa,sv,1,Dorian_YouAreMemberNow.eng.mtf,En människa har både yttre och inre skönhet
människorna,sv,1,Dorian_YouAreMemberNow.eng.mtf,"De människorna upplevs oftast som vackrast, inte sant?"
märke,sv,1,DancingBeauty.eng.mtf,"OK, konstigt att jag inte lagt märke till dig förut, eller hur?!"
märks,sv,1,DancingBeauty.eng.mtf,"Haha, det märks att du jobbar för dem"
målar,sv,1,DancingBeauty.eng.mtf,Så du målar tavlor typ..?
måleriet,sv,1,DancingBeauty.eng.mtf,Det är ju jävligt svårt att försörja sig på måleriet innan man är känd
månader,sv,1,Bernd_FirstDay.eng.mtf,Har tagit tjänstledigt för att kunna satsa på fotograferandet i några månader
månen,sv,1,Dorian_AfterStalking.eng.mtf,Liksom månen som sakta kraschar dras mot jorden
möjlighet,sv,1,Babcia_Arrival.eng.mtf,Det finns ingen möjlighet att skriva upp det på rummet eller så?
mörka,sv,1,Dorian_Arrival.eng.mtf,Min mörka själ är fylld av längtan efter kärlekens dofter
Najs,sv,1,Chuck_Arrival.eng.mtf,Najs
named,en,1,Bob_TryFindLodge.eng.mtf,"By the way, do you know someone named Pixie?"
names,en,1,Babcia_AfterGhostVisit.eng.mtf,We do not disclose the names of our guests
naturlig,sv,1,Babcia_CanSellSoda.eng.mtf,Nej det är fantastisk naturlig dryck
nearby,en,1,Babcia_CanSellSoda.eng.mtf,"Yes, there is one nearby"
neighbours,en,1,Dorian_CakeParty.eng.mtf,You'll upset the neighbours
Nein,sv,1,Bernd_CanSellSoda.eng.mtf,Nein
Nein,en,1,Bernd_CanSellSoda.eng.mtf,Nein
neither,en,1,Bob_WellspringContact.eng.mtf,Me neither... I think
NEJ,sv,1,Babcia_FirstDay.eng.mtf,NEJ!
nerds,en,1,Babcia_AfterStalking.eng.mtf,Not like these silly nerds
nerver,sv,1,Babcia_DoorProblems.eng.mtf,Svaga nerver?
Nerves,en,1,Babcia_DoorProblems.eng.mtf,Nerves?
nevermind,en,1,Bob_Arrival.eng.mtf,"Ugh, nevermind"
Nice,sv,1,CasinoGuard1_Arrival.eng.mtf,Nice
nicer,en,1,Babcia_AfterStalking.eng.mtf,There aren't any nicer ones than that?
Nighty,en,1,Bouncer_Arrival.eng.mtf,Nighty night
Niiice,en,1,Chuck_Arrival.eng.mtf,Niiice
njae,sv,1,DancingBeauty.eng.mtf,Ehh... njae så där
NO,en,1,Babcia_FirstDay.eng.mtf,NO!
noggrannare,sv,1,Bernd_FirstDay.eng.mtf,Du måste titta noggrannare min vän
nonsense,en,1,Babcia_AfterGhostVisit.eng.mtf,"No, certainly not. What kind of nonsense is this?"
Nope,sv,1,Dorian_CakeParty.eng.mtf,Nope
NOT,en,1,CasinoGuard1_Arrival.eng.mtf,The question is what's NOT to do around here!
notice,en,1,Dorian_Arrival.eng.mtf,So what should I do to make a girl notice me?
Now,en,1,BreakInPetra.eng.mtf,"Now please leave me alone, this is my home"
Nr,sv,1,Babcia_Arrival.eng.mtf,Nr 1
nr,en,1,Babcia_FirstDay.eng.mtf,You have room nr 1
Number,en,1,Babcia_Arrival.eng.mtf,Number 1 1
nya,sv,1,Babcia_CanSellSoda.eng.mtf,Kanske nya skor
nyckel,sv,1,Babcia_Arrival.eng.mtf,"Ehm, jag verkar ha tappat bort min nyckel..."
nyfiken,sv,1,Babcia_AfterStalking.eng.mtf,Nä alltså jag är mest lite nyfiken
nytt,sv,1,Bouncer_YouAreMemberNow.eng.mtf,Jag har fått ett nytt jobb!
Nähäpp,sv,1,Bouncer_YouAreMemberNow.eng.mtf,Nähäpp
nämligen,sv,1,Bob_CanSellSoda.eng.mtf,Jag har nämligen världens erbjudande för dig
nämnde,sv,1,Babcia_FirstDay.eng.mtf,Du nämnde något om en man förut?
nämnt,sv,1,CasinoGuard1_Arrival.eng.mtf,Och då har jag inte ens nämnt utsikten från bryggan på toppen av båten
När,sv,1,Babcia_DoorProblems.eng.mtf,När jag skulle gå in på mitt rum så hamnade jag i badrummet!!!
närheten,sv,1,Babcia_CanSellSoda.eng.mtf,"Ja, det ligger en här i närheten"
närmare,sv,1,Dorian_AfterStalking.eng.mtf,"Du måste ta dig närmare hennes centrum, bli ett oundvikligt öde"
näsa,sv,1,Babcia_AfterStalking.eng.mtf,"De gillar att lägga sin näsa i blöt, så mycket är säkert"
Någon,sv,1,Babcia_AfterStalking.eng.mtf,Någon slags galning som gillar att hålla låda
nån,sv,1,Babcia_DoorProblems.eng.mtf,Jag fattar inte riktigt men jag kommer in på badrummet på nån vänster
o'clock,en,1,DancingBeauty.eng.mtf,"Six o'clock, here? That'll do"
obviously,en,1,Bernd_FirstDay.eng.mtf,"The birds, obviously"
Obviously,en,1,CasinoGuard2_Arrival.eng.mtf,"Obviously, they introduce a significant risk of cheating"
off-guard,en,1,Babcia_DoorProblems.eng.mtf,"Great, I was really caught off-guard"
offer,en,1,Bob_CanSellSoda.eng.mtf,Because I have an awesome offer for you
office,en,1,Bob_Arrival.eng.mtf,Perhaps you can ask at the tourist office over there?
ofta,sv,1,Bouncer_Arrival.eng.mtf,"Du borde gå dit igen, ofta riktigt bra häng där alltså"
oftast,sv,1,Dorian_YouAreMemberNow.eng.mtf,"De människorna upplevs oftast som vackrast, inte sant?"
Ojdå,sv,1,Babcia_FirstDay.eng.mtf,"Ojdå, sa han vad det gällde?"
Okey,en,1,Chuck_Arrival.eng.mtf,Okey dokey
oktoberfest,sv,1,Bernd_FirstDay.eng.mtf,Har du varit på oktoberfest?
oktoberfest,en,1,Bernd_FirstDay.eng.mtf,Have you been to oktoberfest?
Olika,sv,1,Babcia_AfterStalking.eng.mtf,Olika kontroller hit och dit... tillstånd och intyg och gud vet vad
olyckliga,sv,1,Dorian_Arrival.eng.mtf,Jag har smakat den olyckliga kärlekens alla bittra smaker
Om,sv,1,DancingBeauty.eng.mtf,Om du vill kan jag titta förbi här så kan vi gå tillsammans?
ones,en,1,Babcia_AfterStalking.eng.mtf,There aren't any nicer ones than that?
Oops,sv,1,Babcia_AfterStalking.eng.mtf,Oops
Oops,en,1,Babcia_AfterStalking.eng.mtf,Oops
op,en,1,DancingBeauty.eng.mtf,"Yeah, an ore mining op or somethin'"
Ordningsföreskrifterna,sv,1,Babcia_Arrival.eng.mtf,Ordningsföreskrifterna finns att läsa på rummet.
ore,en,1,DancingBeauty.eng.mtf,"Yeah, an ore mining op or somethin'"
orkan,sv,1,Bernd_FirstDay.eng.mtf,Även orkan?
Oroa,sv,1,CityHallGuard_Arrival.eng.mtf,Oroa dig inte för det
oss,sv,1,Babcia_AfterStalking.eng.mtf,De gillar väl känslan av att kontrollera oss vanliga hederliga människor
ought,en,1,Babcia_Ghosts.eng.mtf,"As I said, you ought to get some sleep!"
oundvikligt,sv,1,Dorian_AfterStalking.eng.mtf,"Du måste ta dig närmare hennes centrum, bli ett oundvikligt öde"
Out,en,1,CasinoBartender_Arrival.eng.mtf,Out of the question
outstanding,en,1,Babcia_AfterGhostVisit.eng.mtf,"It's part of our outstanding quality of service, our doors are always open"
ovanligt,sv,1,Bob_CanSellSoda.eng.mtf,Oj det var ovanligt att höra
Over,en,1,Bob_WellspringContact.eng.mtf,Over there
owner,en,1,Babcia_AfterGhostVisit.eng.mtf,How long have you been the owner of this hotel?
packed,en,1,Babcia_CanSellSoda.eng.mtf,"Or the bar downtown, should be packed with thirsty people??!"
paid,en,1,Babcia_Arrival.eng.mtf,I thought everything was paid by my employer
